Time,Water_balance,Pollutant_balance,BW_V,BW_c,RW_V,RW_c,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T10:45:00.000+01:00,-4.038436252074007e-14,-4.369837824924616e-13,0.023262521626531714,149.28080374248018,9.962597538155516,69.99999999999976,2.0,0.00015391840887605214,0.0,0.0,0.0,0.002142219824409112,309.70998425134897,0.0016140035116951912,0.0,0.00022967027891427274,0.0001765555144753307,0.000060416668467223644,0.00004550822491757571,0.0,0.000338343759169802,0.00082392573421821,0.0003964448356255889,0.0005282163127139211,0.0,0.0,0.0
2015-01-01T11:00:00.000+01:00,-4.138356324290271e-14,-4.476419235288631e-13,0.023706032609512666,149.47585050434334,9.961612090952363,69.99999999999976,2.0,0.00015397612549277254,0.0,0.0,0.0,0.002241459861714393,309.0456528755736,0.0016995236415416004,0.0,0.00023563575299456713,0.00018362276902422306,0.000060416668467223644,0.00005019203027710318,0.0,0.00037316683379933234,0.0008569062554463744,0.000383094314513728,0.0005419362201727927,0.0,0.0,0.0
2015-01-01T11:15:00.000+01:00,-4.1341929879479269e-14,-3.943512183468556e-13,0.0241260155067375,149.71704209259813,9.960597864676667,69.99999999999975,2.0,0.0001584728555775655,0.0,0.0,0.0,0.0022261142209079114,314.39772294765887,0.0016318708424363283,0.0,0.00022010068563744424,0.0001644626690726727,0.000060416668467223644,0.000056885287305340165,0.0,0.00042292974474839864,0.0007674924556724726,0.0003595662287576124,0.0005942433784715831,0.0,0.0,0.0
2015-01-01T11:30:00.000+01:00,-4.113376306236205e-14,-5.115907697472721e-13,0.024514028986069939,150.02164186463257,9.95954306377306,69.99999999999976,2.0,0.0001648126411884732,0.0,0.0,0.0,0.0021184287604875866,324.1472443649411,0.0014516413362137974,0.0,0.00018791204089298842,0.0001311680818721652,0.000060416668467223644,0.00006170206420123576,0.0,0.0004587414338439703,0.0006121177154034376,0.00032759681086521594,0.0006667874242737889,0.0,0.0,0.0
2015-01-01T11:45:00.000+01:00,-4.066191827689636e-14,-3.268496584496461e-13,0.024877975588200247,150.3702625910626,9.958482403225846,69.99999999999975,2.0,0.0001657282105021295,0.0,0.0,0.0,0.0019216508048679679,333.87116632175937,0.0012249368597846479,0.0,0.000161564595811069,0.00009187419989146291,0.000060416668467223644,0.00006434686264023183,0.0,0.00047840493528172374,0.0004287462661601603,0.0003035299336630851,0.0006967139450833202,0.0,0.0,0.0
2015-01-01T12:00:00.000+01:00,-4.19525525430231e-14,-2.877698079828406e-13,0.025235097255345067,150.723896933933,9.957427109882119,69.99999999999973,2.0,0.00016488958495756376,0.0,0.0,0.0,0.001736568352729082,342.2218186506829,0.0010383966761454938,0.0,0.00013931839779950678,0.000057448859391734,0.000060416668467223644,0.00006799638691358268,0.0,0.0005055383548792452,0.0002680946771614253,0.0002967049986775964,0.0006981716765835881,0.0,0.0,0.0
2015-01-01T12:15:00.000+01:00,-4.3201553445726407e-14,-3.907985046680551e-13,0.025588147896632185,151.0765820915632,9.956476557372339,69.99999999999973,2.0,0.00014852382965327708,0.0,0.0,0.0,0.0014932568312389778,342.3261570859367,0.0008957549627451227,0.0,0.00012925166658125817,0.00003919965344946831,0.000060416668467223644,0.0000645389397535473,0.0,0.00047983298686333,0.0001829317160975188,0.0002926339728198945,0.000597501868493855,0.0,0.0,0.0
2015-01-01T12:30:00.000+01:00,-4.4103609653234346e-14,-2.877698079828406e-13,0.025952453708268334,151.3951990848631,9.955636685326637,69.99999999999972,2.0,0.00013123000714113006,0.0,0.0,0.0,0.0012960317462170496,336.44838698894508,0.0008204655121499672,0.0,0.0001343471794668585,0.00002804911520797759,0.000060416668467223644,0.00006249993283301591,0.0,0.00046467341367155315,0.0001308958709705621,0.00030388914316892626,0.0004755662340670824,0.0,0.0,0.0
2015-01-01T12:45:00.000+01:00,-4.478362125581725e-14,-2.6290081223123707e-13,0.02631460428568218,151.70963906352095,9.954914387240655,69.99999999999972,2.0,0.00011285907593482989,0.0,0.0,0.0,0.0011097261207469274,328.4123192353212,0.0007495786121778656,0.0,0.00014093403570353982,0.00002242672772496007,0.000060416668467223644,0.00005709213958121835,0.0,0.000424467646451667,0.00010465806271648034,0.0003017339089466259,0.00036014750856906176,0.0,0.0,0.0
2015-01-01T13:00:00.000+01:00,-4.524158825347513e-14,-3.623767952376511e-13,0.026696870458546658,151.97258152501633,9.954186379449608,69.99999999999972,2.0,0.00011375121735109132,0.0,0.0,0.0,0.0010668781344546006,327.715653505423,0.0007211365162720903,0.0,0.00015137360024265945,0.00002110751326661557,0.000060416668467223644,0.000053368734568357464,0.0,0.0003967849396169185,0.00009850172857753932,0.00032184950439725067,0.00034574161818251017,0.0,0.0,0.0
2015-01-01T13:15:00.000+01:00,-4.514444373882043e-14,-3.019806626980426e-13,0.027121044102922644,152.13967133062116,9.953266402719219,69.99999999999972,2.0,0.00014374636412321705,0.0,0.0,0.0,0.0012438074191263877,340.87700867061406,0.0007480043331137858,0.0,0.00017051279686391353,0.000020008154001552608,0.000060416668467223644,0.000055023587262257925,0.0,0.0004090884096454829,0.00009337138534057885,0.00036375697590876365,0.0004958030860126018,0.0,0.0,0.0
2015-01-01T13:30:00.000+01:00,-4.542199949497672e-14,-3.161915174132446e-13,0.027556472894834918,152.27821081202519,9.952164186503034,69.99999999999972,2.0,0.0001722212837790721,0.0,0.0,0.0,0.0013950230562547223,355.19350569898708,0.0007282356319809332,0.0,0.0001744897594489157,0.000016961392345838245,0.000060416668467223644,0.00005425525910221039,0.0,0.0004033760568033904,0.00007915316428057849,0.00037501212344504887,0.0006667874242737889,0.0,0.0,0.0
2015-01-01T13:45:00.000+01:00,-4.5255466041282946e-14,-3.481659405224491e-13,0.028001600297779408,152.3925548589303,9.950888438883809,69.99999999999972,2.0,0.0001993355655038613,0.0,0.0,0.0,0.001572054709029617,364.3796488621806,0.0007414344927493948,0.0,0.00017747248642146585,0.000016820045452332122,0.000060416668467223644,0.00005556141007691621,0.0,0.000413087005354464,0.00007849354544421658,0.0003847107344772666,0.000830620216280222,0.0,0.0,0.0
